x,y,z
9.938133545,0.063468018,0.091010742
10.07464966,0.00119751,0.210761719
9.966873779,0.083825684,0.180823975
10.06147705,0.096998291,0.172441406
10.18362305,0.148491211,0.037122803
9.874665527,0.092208252,0.20357666
9.96088623,0.015567627,0.071850586
10.08901978,0.106578369,0.188009033
10.10099487,0.076640625,0.137713623
10.00160156,0.047900391,0.081430664
9.989626465,0.069455566,0.044307861
9.86149292,0.059875488,0.228724365
10.02195923,0.099393311,0.232316895
10.05429199,0.142503662,0.168848877
9.995614014,0.075443115,0.15208374
10.03273682,0.047900391,0.188009033
9.849517822,0.094603271,0.20237915
9.995614014,0.021555176,0.201181641
9.987231445,0.188009033,0.208366699
9.984836426,0.05269043,0.135318604
9.986033936,0.082628174,0.161663818
10.10219238,0.035925293,0.15447876
9.995614014,0.095800781,0.108973389
10.08782227,0.134121094,0.168848877
9.998009033,0.058677979,0.126936035
9.982441406,0.086220703,0.190404053
9.892628174,0.05149292,0.196391602
10.13213013,0.10059082,0.201181641
10.02555176,0.043110352,0.240699463
10.11536499,0.143701172,0.162861328
10.06866211,0.095800781,0.148491211
10.0063916,0.062270508,0.191601563
10.02195923,0.056282959,0.167651367
9.940528564,0.031135254,0.159268799
10.09021729,0.123343506,0.180823975
9.899813232,0.095800781,0.252674561
9.952503662,0.064665527,0.15088623
9.982441406,0.095800781,0.220341797
10.08422974,0.013172607,0.069455566
10.01597168,0.111368408,0.138911133
9.996811523,0.086220703,0.185614014
10.02435425,0.089813232,0.192799072
9.947713623,0.057480469,0.15567627
10.03273682,0.131726074,0.189206543
10.02555176,0.081430664,0.168848877
9.880653076,0.071850586,0.190404053
10.05788452,0.135318604,0.258662109
10.04471191,0.038320313,0.226329346
9.942923584,0.079035645,0.188009033
10.17883301,0.106578369,0.067060547
10.03513184,0.029937744,0.208366699
9.869875488,0.096998291,0.184416504
9.995614014,0.041912842,0.118553467
10.13213013,0.110170898,0.105380859
10.02195923,0.039517822,0.15328125
10.02914429,0.098195801,0.119750977
10.03632935,0.040715332,0.214354248
10.14769775,0.167651367,0.165256348
9.908195801,0.091010742,0.251477051
9.971663818,0.028740234,0.15567627
10.01597168,0.05029541,0.149688721
10.0926123,0.179626465,0.10418335
9.968071289,0.015567627,0.171243896
9.908195801,0.033530273,0.20237915
9.885443115,0.081430664,0.246687012
10.07345215,0.0490979,0.211959229
9.924960938,0.074245605,0.118553467
9.966873779,0.15088623,0.180823975
9.954898682,0.073048096,0.231119385
10.07704468,0.064665527,0.137713623
10.0303418,0.081430664,0.293389893
10.10099487,0.130528564,0.209564209
10.11177246,0.05149292,0.111368408
9.966873779,0.041912842,0.105380859
10.03872437,0.033530273,0.276624756
9.941726074,0.120948486,0.15208374
9.947713623,0.046702881,0.220341797
10.13332764,0.15208374,0.071850586
9.936936035,0.05029541,0.180823975
10.11296997,0.075443115,0.105380859
10.11177246,0.087418213,0.172441406
9.995614014,0.107775879,0.089813232
9.952503662,0.15567627,0.262254639
9.879455566,0.130528564,0.318537598
10.02794678,0.073048096,0.108973389
9.984836426,0.071850586,0.125738525
10.01597168,0.093405762,0.213156738
9.944121094,0.043110352,0.140108643
9.945318604,0.021555176,0.146096191
9.899813232,0.098195801,0.15567627
9.867480469,0.10059082,0.15088623
10.10937744,0.168848877,0.176033936
9.954898682,0.073048096,0.243094482
10.0794397,0.112565918,0.107775879
9.889035645,0.064665527,0.158071289
9.951306152,0.111368408,0.195194092
10.04710693,0.098195801,0.05269043
9.952503662,0.15567627,0.243094482
9.981243896,0.005987549,0.199984131
9.872270508,0.111368408,0.211959229
9.891430664,0.071850586,0.191601563
10.12614258,0.082628174,0.113763428
9.892628174,0.011975098,0.140108643
10.01237915,0.15088623,0.085023193
10.09021729,-0.00119751,0.088615723
10.13452515,0.067060547,0.027542725
9.918973389,0.069455566,0.15328125
9.950108643,0.129331055,0.209564209
9.922565918,0.074245605,0.231119385
10.03513184,0.068258057,0.111368408
9.966873779,0.140108643,0.246687012
10.0063916,0.075443115,0.184416504
10.07704468,0.037122803,0.298179932
9.854307861,0.077838135,0.173638916
10.18601807,0.159268799,0.071850586
9.948911133,0.067060547,0.238304443
10.11416748,0.063468018,0.098195801
10.00040405,0.037122803,0.245489502
9.969268799,0.076640625,0.122145996
9.993218994,0.210761719,0.217946777
9.994416504,0.025147705,0.081430664
9.975256348,0.098195801,0.188009033
10.13213013,0.055085449,0.045505371
10.1165625,0.067060547,0.156873779
9.885443115,0.086220703,0.117355957
9.905800781,0.032332764,0.159268799
10.02674927,0.022752686,0.235909424
10.02195923,0.065863037,0.113763428
9.976453857,0.126936035,0.250279541
10.03992188,0.013172607,0.096998291
9.946516113,0.129331055,0.208366699
9.827962646,0.039517822,0.280217285
10.05668701,0.056282959,0.182021484
9.942923584,0.130528564,0.244291992
9.924960938,0.062270508,0.096998291
10.01956421,0.119750977,0.129331055
9.935738525,0.079035645,0.20237915
10.03632935,0.065863037,0.193996582
9.844727783,0.111368408,0.188009033
10.08303223,0.10059082,0.231119385
9.890233154,0.098195801,0.341290283
10.13572266,0.107775879,0.142503662
9.96328125,0.077838135,0.259859619
10.06267456,0.057480469,0.183218994
10.16446289,0.117355957,0.111368408
9.927355957,0.079035645,0.217946777
10.12494507,0.110170898,0.057480469
10.0303418,0.085023193,0.15208374
9.970466309,0.10059082,0.191601563
9.980046387,0.033530273,0.234711914
10.04710693,0.05029541,0.117355957
9.974058838,0.092208252,0.193996582
9.984836426,0.064665527,0.172441406
9.906998291,0.107775879,0.173638916
10.12614258,0.076640625,0.159268799
10.05668701,0.173638916,0.185614014
9.980046387,0.00239502,0.247884521
9.944121094,0.055085449,0.149688721
9.975256348,0.085023193,0.158071289
10.00279907,0.073048096,0.273032227
9.879455566,0.119750977,0.217946777
10.15608032,0.128133545,0.142503662
9.96447876,0.003592529,0.142503662
10.05069946,0.088615723,0.113763428
9.896220703,0.05269043,0.178428955
10.0435144,0.071850586,0.222736816
9.984836426,0.132923584,0.199984131
9.927355957,0.089813232,0.229921875
10.02195923,0.037122803,0.123343506
9.96208374,0.112565918,0.199984131
9.936936035,0.041912842,0.082628174
10.00758911,0,0.188009033
9.980046387,0.034727783,0.189206543
10.04471191,0.025147705,0.197589111
9.903405762,0.082628174,0.168848877
9.941726074,0.057480469,0.232316895
10.15488281,0.067060547,0.117355957
9.826765137,0.079035645,0.213156738
10.03752686,0.046702881,0.165256348
9.933343506,0.029937744,0.239501953
9.976453857,0.065863037,0.184416504
9.977651367,0.021555176,0.209564209
10.0794397,0.031135254,0.209564209
10.06985962,0.034727783,0.211959229
10.07824219,0.119750977,0.135318604
9.96328125,0.037122803,0.227526855
10.08303223,0.086220703,0.113763428
9.982441406,0.080233154,0.15567627
10.03752686,0.091010742,0.15567627
9.971663818,0.014370117,0.209564209
10.04471191,0.105380859,0.144898682
10.03632935,0.044307861,0.142503662
10.01956421,0.074245605,0.288599854
9.91298584,0.05029541,0.183218994
10.01477417,0.123343506,0.25387207
10.04590942,0.082628174,0.128133545
9.995614014,0.05269043,0.074245605
10.00878662,0.063468018,0.135318604
10.12255005,0.113763428,0.161663818
10.18242554,0.106578369,0.167651367
10.04111938,0.032332764,0.208366699
10.02914429,0.092208252,0.183218994
9.923763428,0.068258057,0.108973389
9.813592529,0.086220703,0.211959229
10.09500732,0.123343506,0.165256348
9.957293701,0.063468018,0.20237915
9.908195801,0.089813232,0.179626465
10.1165625,0.032332764,0.067060547
9.956096191,0.0490979,0.233514404
9.989626465,0.05029541,0.132923584
10.01716919,0.031135254,0.199984131
10.01237915,0.062270508,0.119750977
9.928553467,0.057480469,0.118553467
10.0674646,0.081430664,0.086220703
9.897418213,0.046702881,0.173638916
9.980046387,0.053887939,0.271834717
9.902208252,0.113763428,0.162861328
9.920170898,0.058677979,0.161663818
9.966873779,0.099393311,0.220341797
10.07704468,0.083825684,0.166453857
10.03513184,0.029937744,0.217946777
9.884245605,0.014370117,0.20237915
9.989626465,0.031135254,0.195194092
10.15608032,0.120948486,0.128133545
9.91059082,0.014370117,0.131726074
9.958491211,0.070653076,0.182021484
10.01118164,0.039517822,0.143701172
9.995614014,0.083825684,0.211959229
9.977651367,0.043110352,0.222736816
10.03872437,0.126936035,0.197589111
10.00160156,0.058677979,0.210761719
10.02674927,0.017962646,0.20597168
10.00758911,0.138911133,0.222736816
10.03513184,0.026345215,0.235909424
9.993218994,0.144898682,0.158071289
9.96328125,0.032332764,0.221539307
9.969268799,0.076640625,0.147293701
10.06267456,0.125738525,0.171243896
9.968071289,0.071850586,0.111368408
9.972861328,0.025147705,0.231119385
10.01477417,0.038320313,0.209564209
9.984836426,0.020357666,0.223934326
9.972861328,0.161663818,0.185614014
10.00758911,0.047900391,0.247884521
9.969268799,0.110170898,0.265847168
10.00399658,0.05149292,0.15328125
9.998009033,0.040715332,0.112565918
9.974058838,0.156873779,0.161663818
10.04950195,0.059875488,0.174836426
9.951306152,0.068258057,0.148491211
9.880653076,0.044307861,0.198786621
9.928553467,0.142503662,0.30536499
9.927355957,0.040715332,0.20477417
10.05788452,0.092208252,0.085023193
10.00878662,0.040715332,0.161663818
10.08662476,0.113763428,0.185614014
10.02555176,0.088615723,0.197589111
10.02555176,0.034727783,0.190404053
9.918973389,0.079035645,0.192799072
10.04231689,0.035925293,0.167651367
9.872270508,0.071850586,0.165256348
10.09500732,0.117355957,0.222736816
10.12734009,0.023950195,0.019160156
9.946516113,0.059875488,0.123343506
10.01956421,0.059875488,0.322130127
9.936936035,0.077838135,0.146096191
9.936936035,0.016765137,0.184416504
10.00399658,0.057480469,0.15447876
10.00758911,0.070653076,0.122145996
9.928553467,0.045505371,0.144898682
10.00998413,0.111368408,0.279019775
9.942923584,-0.003592529,0.189206543
10.01956421,0.039517822,0.237106934
9.915380859,0.055085449,0.190404053
10.07225464,0.021555176,0.289797363
10.12973511,0.10178833,0.20357666
9.976453857,0.032332764,0.112565918
10.08901978,0.125738525,0.095800781
9.946516113,0.077838135,0.20357666
9.994416504,0.038320313,0.196391602
