x,y,z
9.921368408,0.093405762,0.075443115
10.01357666,0.076640625,0.027542725
10.02195923,0.069455566,0.009580078
10.04471191,0.065863037,-0.017962646
9.971663818,0.077838135,-0.004790039
9.935738525,-0.026345215,0.047900391
10.02076172,0.059875488,0.025147705
9.988428955,0.075443115,0.077838135
10.0674646,0.063468018,-0.094603271
9.999206543,0.099393311,-0.137713623
10.03153931,0.019160156,-0.022752686
10.04590942,0.10298584,0.008382568
10.0554895,0.122145996,-0.075443115
10.01357666,0.061072998,-0.009580078
10.00519409,0.085023193,-0.075443115
9.948911133,0.094603271,-0.043110352
9.994416504,0.081430664,-0.017962646
10.05429199,0.125738525,-0.086220703
10.04471191,0.068258057,-0.003592529
10.06267456,0.10059082,-0.009580078
10.03872437,0.063468018,-0.020357666
10.0435144,0.0490979,0.070653076
10.00399658,0.095800781,-0.070653076
10.08303223,0.05029541,0.00119751
10.0926123,0.10418335,0.015567627
10.01357666,0.020357666,-0.019160156
10.08183472,0.081430664,-0.125738525
9.948911133,0.068258057,-0.064665527
10.03393433,0.040715332,-0.020357666
9.975256348,0.056282959,-0.023950195
10.04590942,0.128133545,-0.056282959
10.10219238,0.077838135,-0.037122803
10.04111938,0.067060547,0.037122803
9.992021484,0.081430664,0.00239502
10.08422974,0.041912842,0
10.01956421,0.076640625,-0.009580078
10.04111938,0.071850586,-0.004790039
10.0554895,0.073048096,0.026345215
10.07824219,0.067060547,0.076640625
10.11536499,0.158071289,-0.15088623
9.970466309,0.061072998,-0.046702881
10.02435425,0.087418213,-0.022752686
10.00160156,0.083825684,0.007185059
10.0554895,0.017962646,0.021555176
10.07225464,0.086220703,-0.070653076
10.04231689,0.017962646,-0.098195801
10.10817993,0.135318604,-0.168848877
9.945318604,0.029937744,0.011975098
10.04710693,0.071850586,-0.120948486
10.03632935,0.046702881,0.00239502
9.96447876,0.017962646,-0.058677979
10.06147705,0.130528564,-0.088615723
10.04950195,0.111368408,-0.014370117
10.04590942,0.098195801,-0.122145996
10.03513184,0.047900391,-0.029937744
9.982441406,0.083825684,0.081430664
9.935738525,0.032332764,0.098195801
10.06626709,0.171243896,-0.10298584
10.04830444,0.087418213,-0.038320313
