x,y,z
9.890233154,0.032332764,0.195194092
10.03393433,0.031135254,0.005987549
9.948911133,0.095800781,0.10418335
10.0926123,0.046702881,-0.160466309
9.976453857,0.073048096,0.075443115
10.04111938,0.059875488,-0.067060547
9.938133545,0.120948486,0.112565918
10.00399658,0.087418213,-0.013172607
10.1045874,0.05029541,-0.144898682
9.954898682,0.134121094,0.080233154
10.08542725,0.108973389,-0.010777588
10.07345215,0.05029541,-0.068258057
10.06866211,0.068258057,-0.10059082
10.07584717,0.061072998,-0.033530273
10.13692017,0.053887939,-0.193996582
10.06147705,0.063468018,-0.070653076
9.96208374,0.070653076,0.004790039
10.10937744,0.058677979,-0.017962646
10.1045874,0.10059082,-0.131726074
10.0435144,0.076640625,-0.015567627
9.970466309,0.021555176,0.055085449
9.978848877,0.058677979,0.033530273
10.08422974,0.045505371,-0.038320313
10.15967285,0.056282959,-0.092208252
10.03153931,0.034727783,-0.123343506
9.947713623,0.094603271,0.032332764
10.0794397,0.061072998,-0.112565918
10.12734009,0.064665527,-0.161663818
9.96567627,0.085023193,0.086220703
9.947713623,0.070653076,0.140108643
10.08901978,0,-0.130528564
9.884245605,0.080233154,0.132923584
10.01597168,0.025147705,-0.064665527
10.02435425,0.096998291,-0.096998291
9.899813232,0.099393311,0.243094482
10.06506958,0.045505371,-0.110170898
10.08303223,0.061072998,-0.125738525
9.987231445,0.099393311,0.038320313
9.920170898,0.134121094,0.171243896
10.09021729,0.041912842,-0.176033936
9.96208374,0.080233154,-0.016765137
9.96447876,0.122145996,0.113763428
10.0303418,0.059875488,-0.046702881
9.920170898,0.076640625,0.183218994
9.969268799,0.089813232,0.043110352
9.948911133,0.119750977,0.114960938
10.01716919,0.091010742,0.063468018
10.07225464,0.045505371,-0.086220703
9.988428955,0.091010742,0.033530273
9.978848877,0.098195801,0.0490979
10.02315674,0.047900391,-0.05149292
10.02674927,0.117355957,0.064665527
10.00998413,0.062270508,0.026345215
10.03273682,0.044307861,-0.080233154
9.983638916,0.15088623,0.087418213
9.969268799,0.117355957,0.031135254
9.904603271,0.089813232,0.098195801
9.976453857,0.105380859,0.141306152
9.928553467,0.130528564,0.149688721
9.978848877,0.074245605,0.116158447
10.09740234,0.032332764,-0.074245605
10.10219238,-0.010777588,-0.241896973
9.905800781,0.094603271,0.123343506
9.975256348,0.085023193,0.117355957
10.01237915,0.065863037,0.061072998
10.04950195,0.064665527,-0.064665527
10.10937744,0.026345215,-0.116158447
10.1656604,0.059875488,-0.250279541
10.01118164,0.067060547,-0.063468018
10.00758911,0.059875488,-0.064665527
10.1405127,0.037122803,-0.165256348
10.11776001,0.063468018,-0.085023193
10.03393433,0.071850586,-0.037122803
9.995614014,0.092208252,0.046702881
10.08542725,0.045505371,-0.120948486
10.00878662,0.044307861,-0.046702881
10.01716919,0.076640625,0.008382568
10.02674927,0.05269043,-0.037122803
10.02794678,0.062270508,-0.061072998
10.04830444,0.035925293,-0.080233154
10.12973511,0.065863037,-0.15088623
10.04710693,0.071850586,-0.065863037
9.956096191,0.071850586,0.073048096
10.00399658,0.058677979,0
9.969268799,0.070653076,0.027542725
10.10817993,0.039517822,-0.135318604
10.08303223,0.047900391,-0.15447876
10.02315674,0.096998291,-0.023950195
9.933343506,0.077838135,0.197589111
9.91418335,0.091010742,0.071850586
10.11776001,0.041912842,-0.199984131
9.892628174,0.107775879,0.233514404
10.00040405,0.031135254,-0.057480469
10.05189697,0.0490979,-0.142503662
9.927355957,0.087418213,0.199984131
10.11296997,0.011975098,-0.146096191
9.91298584,0.086220703,0.073048096
9.926158447,0.089813232,0.210761719
9.981243896,0.099393311,0.067060547
10.05309448,0.023950195,-0.083825684
10.01237915,0.117355957,-0.011975098
9.947713623,0.058677979,0.117355957
10.04471191,0.015567627,-0.116158447
10.02435425,0.070653076,0.010777588
10.01716919,0.068258057,0.035925293
9.994416504,0.086220703,-0.039517822
10.07464966,0.043110352,0.010777588
10.02555176,0.068258057,-0.029937744
10.02794678,0.0490979,-0.093405762
9.96088623,0.098195801,0.088615723
9.929750977,0.10298584,0.094603271
10.03632935,0.037122803,-0.013172607
10.12734009,0.025147705,-0.144898682
9.932145996,0.091010742,0.105380859
9.873468018,0.140108643,0.147293701
10.06506958,0.014370117,-0.058677979
10.07225464,0.056282959,-0.112565918
9.877060547,0.122145996,0.198786621
9.975256348,0.071850586,0.119750977
10.08662476,0.055085449,-0.122145996
10.00160156,0.039517822,-0.105380859
9.974058838,0.130528564,0.029937744
9.921368408,0.124541016,0.15328125
9.941726074,0.070653076,0.019160156
10.08063721,0.043110352,-0.092208252
10.02914429,0.028740234,-0.003592529
9.927355957,0.074245605,0.077838135
10.03872437,0.120948486,0.079035645
10.01597168,0.056282959,0.023950195
