x,y,z
9.895023193,0.114960938,0.167651367
10.19919067,0.037122803,-0.276624756
10.17284546,0.068258057,-0.180823975
10.16326538,0.040715332,-0.269439697
10.10817993,0.034727783,-0.087418213
9.947713623,0.134121094,0.071850586
9.923763428,0.093405762,0.174836426
9.91298584,0.10298584,0.143701172
9.796827393,0.099393311,0.30416748
9.838740234,0.129331055,0.246687012
9.818382568,0.128133545,0.289797363
9.916578369,0.141306152,0.179626465
9.835147705,0.132923584,0.207169189
9.794432373,0.144898682,0.302969971
9.91178833,0.128133545,0.161663818
9.885443115,0.074245605,0.25626709
9.842332764,0.10178833,0.281414795
9.947713623,0.028740234,0.035925293
10.04590942,0.055085449,-0.067060547
10.0674646,0.05149292,-0.082628174
10.02674927,0.061072998,0.013172607
10.07584717,-0.003592529,-0.156873779
10.12374756,0.021555176,-0.221539307
10.14530273,0.008382568,-0.283809814
10.18122803,-0.00119751,-0.289797363
10.24230103,0.019160156,-0.239501953
10.19320313,0.016765137,-0.232316895
10.12973511,0.082628174,-0.180823975
10.16805542,0.033530273,-0.263452148
10.12374756,0.027542725,-0.229921875
10.05069946,0.058677979,-0.069455566
10.19200562,0.033530273,-0.232316895
10.03393433,0.063468018,-0.061072998
9.940528564,0.065863037,0.043110352
9.926158447,0.087418213,0.063468018
9.939331055,0.108973389,0.067060547
9.897418213,0.093405762,0.195194092
9.941726074,0.116158447,0.123343506
9.916578369,0.128133545,0.158071289
9.879455566,0.110170898,0.135318604
9.880653076,0.123343506,0.20237915
9.825567627,0.140108643,0.271834717
9.857900391,0.15447876,0.190404053
9.929750977,0.126936035,0.126936035
9.970466309,0.074245605,0.045505371
9.865085449,0.082628174,0.143701172
9.921368408,0.026345215,0.085023193
9.971663818,0.038320313,0.026345215
10.08782227,0.057480469,-0.088615723
10.10578491,0.019160156,-0.141306152
10.10338989,-0.023950195,-0.171243896
10.1656604,0.047900391,-0.250279541
10.20757324,-0.007185059,-0.289797363
10.24230103,0.015567627,-0.280217285
10.11895752,0.011975098,-0.222736816
10.0926123,0.067060547,-0.137713623
10.0435144,0.044307861,-0.105380859
10.10338989,-0.00119751,-0.186811523
10.00160156,0.063468018,-0.05149292
10.00399658,0.105380859,-0.034727783
9.966873779,0.099393311,0.081430664
9.923763428,0.112565918,0.098195801
9.983638916,0.087418213,0.069455566
9.928553467,0.10418335,0.146096191
9.874665527,0.082628174,0.165256348
9.851912842,0.122145996,0.265847168
9.872270508,0.10418335,0.209564209
9.952503662,0.098195801,0.183218994
9.920170898,0.099393311,0.239501953
9.863887939,0.099393311,0.195194092
9.942923584,0.125738525,0.166453857
9.863887939,0.119750977,0.280217285
9.957293701,0.023950195,0.056282959
10.0183667,0.10178833,0.019160156
10.00758911,0.038320313,-0.032332764
10.08303223,0.013172607,-0.143701172
10.09620483,0.0490979,-0.131726074
10.05908203,0.041912842,-0.079035645
10.11776001,0.026345215,-0.234711914
10.16206787,0.035925293,-0.237106934
10.19799316,0.026345215,-0.249082031
10.20637573,0.038320313,-0.249082031
10.18841309,0.056282959,-0.276624756
10.21595581,0.009580078,-0.325722656
10.17643799,0.020357666,-0.225131836
10.08183472,0.021555176,-0.085023193
10.12973511,0.077838135,-0.147293701
10.0926123,0.045505371,-0.178428955
10.05908203,0.094603271,-0.034727783
10.06985962,0.062270508,-0.061072998
9.948911133,0.088615723,0.05149292
9.968071289,0.134121094,0.088615723
9.909393311,0.113763428,0.186811523
9.975256348,0.10298584,0.05029541
9.8590979,0.129331055,0.196391602
9.887838135,0.126936035,0.238304443
9.853110352,0.149688721,0.267044678
9.889035645,0.061072998,0.188009033
9.91178833,0.125738525,0.231119385
9.926158447,0.107775879,0.142503662
9.951306152,0.137713623,0.10298584
9.936936035,0.028740234,0.118553467
9.902208252,0.096998291,0.15088623
10.02555176,0.058677979,-0.077838135
10.03513184,0.028740234,-0.082628174
9.970466309,0.064665527,0.05149292
10.06027954,-0.010777588,-0.141306152
10.10099487,0.031135254,-0.193996582
10.11057495,0.014370117,-0.137713623
10.17883301,-0.009580078,-0.276624756
10.15967285,0.0490979,-0.227526855
10.23751099,-0.011975098,-0.318537598
10.17284546,0.05029541,-0.178428955
10.12614258,0.038320313,-0.15567627
10.19440063,0.045505371,-0.235909424
10.14171021,0.047900391,-0.186811523
10.01237915,0.058677979,-0.033530273
10.06985962,0.056282959,-0.008382568
9.945318604,0.105380859,0.020357666
9.91418335,0.076640625,0.080233154
9.984836426,0.077838135,-0.058677979
9.897418213,0.123343506,0.182021484
9.845925293,0.098195801,0.276624756
9.86029541,0.156873779,0.233514404
9.866282959,0.128133545,0.188009033
9.817185059,0.137713623,0.301772461
9.902208252,0.142503662,0.190404053
9.953701172,0.125738525,0.166453857
9.836345215,0.091010742,0.240699463
9.996811523,0.059875488,0.061072998
10.01237915,0.062270508,-0.008382568
9.896220703,0.05149292,0.106578369
10.06985962,0.087418213,-0.116158447
10.12494507,0.037122803,-0.168848877
10.08542725,0.037122803,-0.120948486
10.09021729,0.011975098,-0.149688721
10.14889526,-0.003592529,-0.201181641
10.16206787,0.045505371,-0.239501953
10.13931519,0.004790039,-0.288599854
10.21236328,-0.015567627,-0.314945068
10.18003052,0.027542725,-0.352067871
10.08782227,0.031135254,-0.173638916
10.06147705,0.05269043,-0.096998291
10.01597168,0.098195801,-0.038320313
10.08782227,0.044307861,-0.117355957
10.00758911,0.077838135,0.074245605
9.922565918,0.063468018,0.119750977
9.932145996,0.069455566,0.123343506
10.00279907,0.077838135,0.076640625
9.883048096,0.087418213,0.165256348
9.96088623,0.086220703,0.20357666
9.827962646,0.105380859,0.180823975
9.839937744,0.114960938,0.280217285
9.941726074,0.15567627,0.173638916
9.835147705,0.095800781,0.241896973
9.887838135,0.122145996,0.148491211
9.847122803,0.125738525,0.199984131
9.922565918,0.111368408,0.123343506
9.921368408,0.064665527,0.210761719
9.96567627,0.0490979,0.056282959
10.01357666,0.086220703,0
10.01357666,0.085023193,-0.015567627
10.07704468,0.016765137,-0.116158447
10.02555176,0.029937744,-0.043110352
10.11416748,0.032332764,-0.199984131
10.15967285,-0.026345215,-0.210761719
10.16805542,0.062270508,-0.250279541
10.20517822,0.038320313,-0.2574646
10.13692017,-0.016765137,-0.25506958
10.1896106,0.061072998,-0.238304443
10.12135254,0.05029541,-0.193996582
10.07105713,0.05029541,-0.131726074
10.03513184,0.05029541,-0.058677979
10.00878662,0.112565918,0
